Task name: KDDProject
Task description: -

Date of output: 1.5.2020

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	x__A1__Exports_and_imports_ (subset), 1 - 1	-
	Default Partial Cedent	x__C1__Security_Apparatus_ (subset), 1 - 1	-
	Default Partial Cedent	x__E1__Economy_ (subset), 1 - 1	-
	Default Partial Cedent	x__P1__State_Legitimacy_ (subset), 1 - 1	-
	Default Partial Cedent	x__R1__Life_expectancy_at_birth_ (subset), 1 - 1	-
	Default Partial Cedent	x__S1__Demographic_Pressures_ (subset), 1 - 1	-
	Default Partial Cedent	x__U1__Unemployment_total_ (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Sustainable)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
87	(x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
88	(x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.4)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
89	(x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
90	(x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.6)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
76	(x__E1__Economy_(7.9)  ->  x__E1__Economy_(3)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
77	(x__E1__Economy_(7.9)  ->  x__E1__Economy_(3.6)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
78	(x__E1__Economy_(7.9)  ->  x__E1__Economy_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
69	(x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
71	(x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
72	(x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
73	(x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
66	(x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(2.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
67	(x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(3.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
68	(x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
317	Year_(2010) :  (x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.1025641026	-0.0847457627	-4.4158004158	0.5	0.3333333333	0.9032258065	0.2396635046	2	3	1.1071428571	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	4	0	22	151	4	177	1	0.1538461538	0.8757062147	0.0225988701	0.1538461538	5.8076923077	6.8076923077	0.6561	1	0.8831968736	0.1694036977	1	0	0.0003782502	23.767896843	4.5	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
318	Year_(2010) :  (x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
319	Year_(2010) :  (x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.4)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
320	Year_(2010) :  (x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
321	Year_(2010) :  (x__C1__Security_Apparatus_(7.8)  ->  x__C1__Security_Apparatus_(1.6)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
307	Year_(2010) :  (x__E1__Economy_(7.9)  ->  x__E1__Economy_(3)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
308	Year_(2010) :  (x__E1__Economy_(7.9)  ->  x__E1__Economy_(3.6)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
309	Year_(2010) :  (x__E1__Economy_(7.9)  ->  x__E1__Economy_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
300	Year_(2010) :  (x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
302	Year_(2010) :  (x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
303	Year_(2010) :  (x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
304	Year_(2010) :  (x__P1__State_Legitimacy_(8.9)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
297	Year_(2010) :  (x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(2.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.5	-0.0641025641	-0.0790960452	-4.4158004158	0.5	0.4444444444	0.9090909091	0.2396635046	2	2.25	1.1	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
298	Year_(2010) :  (x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(3.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
299	Year_(2010) :  (x__S1__Demographic_Pressures_(8.1)  ->  x__S1__Demographic_Pressures_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	-0.5	-0.0256410256	-0.0734463277	-4.4158004158	0.5	0.6666666667	0.9150326797	0.2396635046	2	1.5	1.0928571429	4.1725168036	2	2	35	138	4	177	0.5	0.0512820513	0.790960452	0.011299435	0.0540540541	1.3918918919	2.3918918919	0.9963	0.0523	0.9999950322	0.00001239	1	0	0.1931486106	2.0954237061	17.5	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
47	(x__P1__State_Legitimacy_(8.1)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.18	-0.6	-0.0653846154	-0.0847457627	-4.8941787942	0.4	0.4333333333	0.9025974026	0.1572937176	2.5	2.3076923077	1.1079136691	6.3575329995	2	3	35	137	5	177	0.4	0.05	0.7853107345	0.011299435	0.0540540541	0.9135135135	1.9135135135	0.99954	0.00856	0.9999980705	0.0000049678	1	0	0.280338636	1.1347977463	18	0.4285714286	0.4285714286	0.1749635531	0.0012700011	0.0000864063	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
49	(x__P1__State_Legitimacy_(8.1)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.16	-0.6	-0.0269230769	-0.0790960452	-4.8941787942	0.4	0.65	0.908496732	0.1572937176	2.5	1.5384615385	1.1007194245	6.3575329995	2	3	35	137	5	177	0.4	0.05	0.7853107345	0.011299435	0.0540540541	0.9135135135	1.9135135135	0.99954	0.00856	0.9999980705	0.0000049678	1	0	0.280338636	1.1347977463	18	0.4285714286	0.4285714286	0.1749635531	0.0012700011	0.0000864063	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
